CODI_CAPA,NOM_CAPA_CAT,NOM_CAPA_CAST,NOM_CAPA_ANG,COORD_X,COORD_Y,EQUIPAMENT,TELEFON,ADRECA
C018,Teatres,Teatros,Theatres,430623.259,4580899.602,Teatre Victoria,933299189,Av Paral.lel 65*67
C018,Teatres,Teatros,Theatres,430651.967,4580941.106,Teatre Arteria Parallel,null,Av Paral.lel 62
C018,Teatres,Teatros,Theatres,430679.57,4584524.288,Teatre Gaudi de Barcelona,936035161,C Sant Antoni Maria Claret 120
C018,Teatres,Teatros,Theatres,430708.844,4582501.947,Teatre Novedades,902332211,Casp 1
C018,Teatres,Teatros,Theatres,430712.228,4580897.236,Teatre Apolo,934419007,Av Paral.lel 59*61
C018,Teatres,Teatros,Theatres,430749.335,4582045.596,Teatre Club Capitol,934122038,C la Rambla 138
C018,Teatres,Teatros,Theatres,430756.85,4581938.259,Teatre Poliorama,933177599,la Rambla 115
C018,Teatres,Teatros,Theatres,430761.873,4582483.161,Teatre Tivoli,902332211,Casp 8*10
C018,Teatres,Teatros,Theatres,430781.609,4581539.325,Teatre Romea,933015504,C Hospital 51
C018,Teatres,Teatros,Theatres,430817.403,4582587.869,Centre Educatiu Casp - Sagrat Cor de Jesus-Teatre,933183704,Casp 25
C018,Teatres,Teatros,Theatres,430834.611,4581993.505,Ateneu Barcelones-Teatre,933436121,C Canuda 6
C018,Teatres,Teatros,Theatres,430970.468,4581488.863,Gran Teatre del Liceu,934859900,C la Rambla 51*59
C018,Teatres,Teatros,Theatres,430982.575,4581153.007,Escola Oficial d'Idiomes Barcelona - Drassanes-Teatre,933249330,C Arc del Teatre 24*28
C018,Teatres,Teatros,Theatres,431002.314,4582459.1,Teatre Borras,902332211,Pl Urquinaona 9
C018,Teatres,Teatros,Theatres,431022.704,4581823.89,Associacio Cultural Circol Malda-Teatre Circol Malda,933043999,C Pi 5
C018,Teatres,Teatros,Theatres,431022.941,4583392.31,Sala Atrium,932136926,C Consell de Cent 435
C018,Teatres,Teatros,Theatres,431025.858,4582417.306,Museu-Teatre El Rey de la Magia,933187192,C Jonqueres 15
C018,Teatres,Teatros,Theatres,431074.838,4584288.358,Lluna Pruna - Teatre Moriqueta,934563809,Av Gaudi 013
C018,Teatres,Teatros,Theatres,431077.895,4581360.386,Centro  Galego de Barcelona-Teatre,933012892,C la Rambla 35*37
C018,Teatres,Teatros,Theatres,431129.889,4581327.9,Teatre Principal,null,C la Rambla 27
C018,Teatres,Teatros,Theatres,431192.203,4582266.391,Associacio Cultural Antic Teatre-Fabrica de Creacio Antic Teatre,933152354,C Verdaguer i Callis 12
C018,Teatres,Teatros,Theatres,431226.149,4582378.819,Teatre Centre Sant Pere Apostol,932682509,C Sant Pere Mes Alt 25
C018,Teatres,Teatros,Theatres,431271.947,4582497.524,Comedianet,933106044,Ptge Sert 10
C018,Teatres,Teatros,Theatres,431335.415,4582106.091,Escola Tecnico-Professional Xavier-Teatre,933191700,Mercaders 32
C018,Teatres,Teatros,Theatres,431423.694,4585182.286,Institut Moises Broggi-Teatre,934368903,C Sant Quinti 32*50
C018,Teatres,Teatros,Theatres,431474.995,4590427.966,Centre Civic Zona Nord-Teatre Zona Nord,932562900,C Vallcivera 14
C018,Teatres,Teatros,Theatres,431540.84,4582154.447,Recursos d'Animacio Intercultural,932681321,C Carders 12
C018,Teatres,Teatros,Theatres,431555.363,4582146.25,Recursos d'Animacio Intercultural-Teatre de la Bona Sort,932681321,C Carders 12
C018,Teatres,Teatros,Theatres,431622.769,4586427.664,Agrupacio Congres-Teatre,933523753,C Alexandre Gali 20*22
C018,Teatres,Teatros,Theatres,431640.75,4582222.413,La Puntual. Putxinel.lis de Barcelona,639305353,C Allada-Vermell 15
C018,Teatres,Teatros,Theatres,431731.072,4582048.131,Fabrica de Creacio La Seca Espai Brossa,933101364,C Flassaders 40
C018,Teatres,Teatros,Theatres,431731.072,4582048.131,Fabrica de Creacio La Seca Espai Brossa-Sala Robert Houdin,933101364,C Flassaders 40
C018,Teatres,Teatros,Theatres,431764.313,4584845.92,Foment Martinenc-Teatre,934557095,C Provenca 591*593
C018,Teatres,Teatros,Theatres,431877.878,4583918.989,Versus Teatre,932323184,Castillejos 179
C018,Teatres,Teatros,Theatres,431930.434,4584810.499,Cooperativa La Formiga Martinenca-Teatre,932327709,C Mallorca 580
C018,Teatres,Teatros,Theatres,431968.574,4585023.583,Casa de Cuenca de Barcelona-Teatre,934558467,C Muntanya 62
C018,Teatres,Teatros,Theatres,432057.724,4583651.514,Teatre Nacional de Catalunya,933065700,Pl Arts 1
C018,Teatres,Teatros,Theatres,432057.724,4583651.514,Teatre Nacional de Catalunya-Sala Gran,933065700,Pl Arts 1
C018,Teatres,Teatros,Theatres,432057.724,4583651.514,Teatre Nacional de Catalunya-Sala Petita,933065700,Pl Arts 1
C018,Teatres,Teatros,Theatres,432057.724,4583651.514,Teatre Nacional de Catalunya-Sala Tallers,933065700,Pl Arts 1
C018,Teatres,Teatros,Theatres,432127.77,4587649.242,Casal Catolic de Sant Andreu-Teatre,933453001,C Pons i Gallarza 58*60
C018,Teatres,Teatros,Theatres,432260.128,4584230.168,Centre Civic la Farinera del Clot-Teatre,932918080,G.V. Corts Catalanes 837
C018,Teatres,Teatros,Theatres,432264.34,4587319.762,Societat Cultural i Esportiva La Lira-Teatre,933465854,C Coroleu 15
C018,Teatres,Teatros,Theatres,432325.243,4587079.451,Sant Andreu Teatre,933457930,C Neopatria 54
C018,Teatres,Teatros,Theatres,432389.084,4587204.77,Centre Cultural  Els Catalanistes-Teatre,933465703,C Ramon Batlle 2*LB
C018,Teatres,Teatros,Theatres,432393.252,4585905.747,Fabrica de Creacio Nau Ivanow,933407468,C Hondures 28*30
C018,Teatres,Teatros,Theatres,432456.155,4585136.492,Escola Tecnica Professional del Clot-Teatre,933516011,C Valencia 680
C018,Teatres,Teatros,Theatres,432570.355,4586856.177,Centre Educatiu Jesus. Maria i Josep-Teatre,933112161,C Sant Sebastia 55
C018,Teatres,Teatros,Theatres,433232.874,4583797.747,Centre Moral i Cultural del Poblenou-Teatre,934853699,C Pujades 176*178
C018,Teatres,Teatros,Theatres,433341.09,4584120.124,Centre Civic Can Felipa-Teatre,932563840,Pallars 277
C018,Teatres,Teatros,Theatres,433490.931,4583640.096,Casino de l'Alianca del Poblenou-Teatre,932252814,Rbla Poblenou 42
C018,Teatres,Teatros,Theatres,434763.825,4585382.572,Centre Educatiu Sagrat Cor Besos-Teatre,933052201,Lluis Borrassa 16
C019,Cinemes,Cines,Cinemas,425960.068,4582013.187,Escola Tecnica Superior d'Arquitectura de Barcelona-CINEMA,934016333,Av Diagonal 0649
C019,Cinemes,Cines,Cinemas,426117.867,4582064.528,Cine-Club de l'Escola Tecnica Superior d'Enginyeria Industrial de Barcelona,934016558,Av Diagonal 0647
C019,Cinemes,Cines,Cinemas,426539.599,4586156.597,Parc d'Atraccions del Tibidabo-Cinema Dididado,932117942,Pl Tibidabo 3*4
C019,Cinemes,Cines,Cinemas,426908.341,4584484.398,Escola Pia de Sarria-Calassanc-CINEMA,932120908,Immaculada 0025*0035
C019,Cinemes,Cines,Cinemas,427629.762,4583044.52,Gran Sarria Multicines,932095658,Rda General Mitre 34*38
C019,Cinemes,Cines,Cinemas,427978.345,4583089.474,Cinesa Diagonal *C. Ludic Diagonal,902333231,Santa Fe de Nou Mexic 18
C019,Cinemes,Cines,Cinemas,427994.624,4581259.177,Palau Balana Multicines,934110231,Pg Sant Antoni 43
C019,Cinemes,Cines,Cinemas,428818.39,4581046.663,Cinema Gay Arenas,934231169,C Diputacio 5
C019,Cinemes,Cines,Cinemas,428932.697,4587751.344,Residencia Geriatrica Llars Mundet-CINEMA,934022587,Pg Vall d'Hebron 183
C019,Cinemes,Cines,Cinemas,429011.712,4581051.651,Arenas Multicines 3D *Arenas de Barcelona,902424243,G.V. Corts Catalanes 373*385
C019,Cinemes,Cines,Cinemas,429184.832,4583186.73,Institut Francais de Barcelone-Sala de Projeccio 35mm,935677777,C Moia 8
C019,Cinemes,Cines,Cinemas,429185.328,4583865.553,Bosque Multicines,932172642,Rbla Prat 16*20
C019,Cinemes,Cines,Cinemas,429344.642,4583191.063,Cinemes Boliche,93 218 1788,Av Diagonal 508-510
C019,Cinemes,Cines,Cinemas,429516.903,4581202.45,Centre Educatiu Salesia de Sant Josep-CINEMA,934231234,C Rocafort 42
C019,Cinemes,Cines,Cinemas,429607.764,4582064.832,Cinemes Melies,null,C Villarroel 102
C019,Cinemes,Cines,Cinemas,429648.827,4584171.613,Cinemes Verdi,932387990,Verdi 32
C019,Cinemes,Cines,Cinemas,429686.842,4584201.187,Cinemes Verdi Park,932387990,Torrijos 49
C019,Cinemes,Cines,Cinemas,429891.411,4581546.13,Cinema Urgell,933250407,C Comte d'Urgell 29-31
C019,Cinemes,Cines,Cinemas,429945.706,4582943.344,Cinemes Alexandra,932150503,Rbla Catalunya 90
C019,Cinemes,Cines,Cinemas,429975.079,4581992.105,Cinema Aribau Club,934545626,G.V. Corts Catalanes 567
C019,Cinemes,Cines,Cinemas,430060.256,4582145.925,Aribau Multicines,934545108,C Aribau 5
C019,Cinemes,Cines,Cinemas,430071.34,4581671.189,Cinemes Renoir *Floridablanca,932289393,Floridablanca 135
C019,Cinemes,Cines,Cinemas,430087.31,4582181.105,Aribau Multicines,934545108,C Aribau 8*10
C019,Cinemes,Cines,Cinemas,430128.35,4586905.981,Cinemes Lauren *Horta,933579896,Pg Maragall 415*417
C019,Cinemes,Cines,Cinemas,430184.95,4583930.895,Cinemes Lauren *Gracia,934573211,Bailen 205
C019,Cinemes,Cines,Cinemas,430262.422,4583658.572,Cinemes Girona,931184531,C Girona 175
C019,Cinemes,Cines,Cinemas,430303.529,4582122.824,Cinemes Lauren *Universitat,934121796,Pelai 8
C019,Cinemes,Cines,Cinemas,430379.745,4582388.333,Coliseum,933171448,G.V. Corts Catalanes 595
C019,Cinemes,Cines,Cinemas,430385.877,4582463.844,Club Coliseum,934120114,Rbla Catalunya 23
C019,Cinemes,Cines,Cinemas,430430.004,4582245.046,Sex Shop Ronda Universidad 23-Sala X Ronda Universidad,934124073,Rda Universitat 23
C019,Cinemes,Cines,Cinemas,430493.017,4582962.431,Institut Italia de Cultura de Barcelona-CINEMA,934875306,Ptge Mendez Vigo 5
C019,Cinemes,Cines,Cinemas,430505.051,4582538.15,Cinema Comedia,933182396,Pg Gracia 13
C019,Cinemes,Cines,Cinemas,430643.299,4580850.982,Club Sala Apolo-Sala Apolo - Projeccions de cinema,934414001,Nou de la Rambla 0113
C019,Cinemes,Cines,Cinemas,430774.887,4581322.735,Filmoteca de Catalunya-Sala de Projeccions,935671070,Pl Salvador Segui 1*9
C019,Cinemes,Cines,Cinemas,430817.403,4582587.869,Centre Educatiu Casp - Sagrat Cor de Jesus-CINEMA,933183704,Casp 25
C019,Cinemes,Cines,Cinemas,430834.611,4581993.505,Ateneu Barcelones-Cinema,933436121,C Canuda 6
C019,Cinemes,Cines,Cinemas,430869.323,4584709.627,Cinema Napols,934365125,C Sant Antoni Maria Claret 168
C019,Cinemes,Cines,Cinemas,430959.146,4581872.576,Cinema Malda *Galeries Malda,933019350,C Portaferrissa 22
C019,Cinemes,Cines,Cinemas,430982.575,4581153.007,Escola Oficial d'Idiomes Barcelona - Drassanes-CINEMA,933249330,C Arc del Teatre 24*28
C019,Cinemes,Cines,Cinemas,431160.297,4581252.874,Sex Shop Center-Sala X Rambla Santa Monica,933177058,la Rambla 17
C019,Cinemes,Cines,Cinemas,431205.474,4582251.819,Casal Lambda-Cinema,93 319 5550,C Verdaguer i Callis 10
C019,Cinemes,Cines,Cinemas,431335.415,4582106.091,Escola Tecnico-Professional Xavier-CINEMA,933191700,Mercaders 32
C019,Cinemes,Cines,Cinemas,431513.477,4589199.087,Fabrica de Creacio Ateneu Popular 9 Barris-Cinema,933539516,C Portlligat 11*15
C019,Cinemes,Cines,Cinemas,431540.84,4582154.447,Recursos d'Animacio Intercultural,932681321,C Carders 12
C019,Cinemes,Cines,Cinemas,431555.363,4582146.25,Recursos d'Animacio Intercultural-Teatre de la Bona Sort,932681321,C Carders 12
C019,Cinemes,Cines,Cinemas,431671.623,4587586.401,Cinesa Heron City,902333231,Av Rio de Janeiro 42
C019,Cinemes,Cines,Cinemas,431764.313,4584845.92,Foment Martinenc-CINEMA,934557095,C Provenca 591*593
C019,Cinemes,Cines,Cinemas,431777.236,4581151.059,Cinema IMAX Port Vell,932251111,Moll Espanya 1
C019,Cinemes,Cines,Cinemas,431792.415,4580994.22,Cinesa Maremagnum *Maremagnum,902333231,Moll Espanya 5*6
C019,Cinemes,Cines,Cinemas,431870.546,4583651.545,Centre Parroquial Roser - Seccio Esportiva-CINEMA,932450073,C Ribes 69
C019,Cinemes,Cines,Cinemas,431875.98,4583649.408,Centre Parroquial Roser - Seccio Esportiva,932450073,C Ribes 0069
C019,Cinemes,Cines,Cinemas,431966.45,4581888.787,Associacio Amics del Ferrocarril-CINEMA,933105297,C Ocata 1
C019,Cinemes,Cines,Cinemas,432388.555,4583151.758,Lola Underspace,null,C Pallars 100
C019,Cinemes,Cines,Cinemas,432599.508,4584230.249,Glories Multicines,902424243,Av Diagonal 208
C019,Cinemes,Cines,Cinemas,433032.032,4582666.456,Yelmo Cines,932217912,C Salvador Espriu 61
C019,Cinemes,Cines,Cinemas,433492.471,4585589.359,Escola La Caixa-Cinema,933146420,C Andrade 182
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,425090.819,4585460.425,Biblioteca Collserola Josep Miracle,934069111,C Reis Catolics 16*34
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,426661.441,4581274.251,Biblioteca Les Corts - Miquel Llongueras,934493107,Rier Blanca 1*3
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,427323.959,4583722.273,Biblioteca Clara,932801547,C Doctor Carulla 22*24
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,427739.652,4581163.084,Biblioteca Vapor Vell,934097231,Ptge Vapor Vell 1
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,427740.281,4582466.619,Biblioteca Can Roses,934191929,C Deu i Mata 57
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,427851.968,4579483.233,Biblioteca Francesc Candel,933325375,C Amnistia Internacional 10
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,428198.872,4585945.11,Biblioteca Vallcarca i els Penitents - Maria Antonieta Cot i Miralpeix,932112351,Pg Vall d'Hebron 65*69
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,428421.464,4587002.718,Biblioteca Montbau - Albert Perez Baro,934270747,C angel Marques 4*6
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,428953.985,4581364.197,Biblioteca Joan Miro,934263532,C Vilamari 61
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,429029.244,4584543.677,Biblioteca Jaume Fuster,933684564,Pl Lesseps 20*22
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,429196.976,4582255.292,Centre Cultural Teresa Pamies-Biblioteca Esquerra de l'Eixample-Agusti Centelles,934539881,C Comte d'Urgell 145
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,429506.145,4586053.975,Biblioteca El Carmel - Juan Marse,934072870,C Murtra 135*145
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,429729.583,4583871.464,Biblioteca Vila de Gracia,932847790,C Torrent de l'Olla 104
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,429972.074,4587159.848,Biblioteca Horta - Can Mariner,934208285,C Vent 1
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430085.3,4581194.193,Biblioteca Sant Antoni - Joan Oliver,933297216,C Comte Borrell 44*46
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430185.865,4580808.737,Biblioteca Poble-sec - Francesc Boix,934430105,C Blai 34
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430285.515,4588563.34,Biblioteca Canyelles,932749474,Rda Guineueta Vella 34
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430337.164,4585291.89,Biblioteca Guinardo - Merce Rodoreda,934353170,C Camelies 76*80
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430675.869,4581596.274,Biblioteca Sant Pau-Santa Creu,933020797,C Hospital 56
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430833.347,4583106.639,Biblioteca Sofia Barat,932317767,C Girona 64*68 LI
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,430853.667,4587785.138,Biblioteca Nou Barris,932914850,Pl Major de Nou Barris 2
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431183.445,4582244.196,Espai Francesca Bonnemaison-Biblioteca Francesca Bonnemaison,932687360,C Sant Pere Mes Baix 7
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431190.552,4581333.003,Biblioteca Gotic - Andreu Nin,933437369,C la Rambla 32
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431280.96,4586678.701,Biblioteca Vilapicina i la Torre Llobeta,934080667,Pl Carmen Laforet 11
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431283.759,4584291.471,Biblioteca Sagrada Familia,934508733,C Provenca 480
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431354.876,4588730.562,Biblioteca Les Roquetes,932768785,Via Favencia 288*LB
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431603.117,4590489.761,Biblioteca Zona Nord,933537519,C Vallcivera 3*LB
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431749.1,4583195.751,Biblioteca Fort Pienc,932652435,Pl Fort Pienc 4-5
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,431756.32,4585439.685,Biblioteca El Camp de l'Arpa ***En Construccio***,null,C Industria 295
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,432267.686,4581375.109,Biblioteca Barceloneta -  La Fraternitat,932253574,C Comte de Santa Clara 8*10
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,432493.66,4587510.691,Centre Cultural Can Fabra-Biblioteca Ignasi Iglesias,933600550,C Segre 24*32
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,432498.752,4589154.06,Biblioteca Trinitat Vella - J. Barbero,936762968,C Galicia 16
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,432726.455,4586553.016,Biblioteca la Sagrera-Marina Clotet,933408675,C Camp del Ferro 1*3
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,433118.065,4585522.198,Biblioteca Sant Marti de Provencals,932565775,C Selva de Mar 215
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,433021.778,4582834.37,Biblioteca Xavier Benguerel,932251864,Av Bogatell 17
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,434197.372,4585477.36,Biblioteca Ramon d'Alos - Moner,932564929,Rbla Prim 87*89
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,433646.344,4587575.817,Biblioteca Bon Pastor,934980216,C Estadella 62
C020,Biblioteques municipals,Bibliotecas municipales,Municipal libraries,433600.705,4583824.516,Biblioteca Poblenou-Manuel Arranz,934856622,C Joncar 35
C021,Auditoris,Auditorios,Auditoriums,427212.432,4582044.409,Centre Civic les Corts-Auditori Les Corts,932916462,C Dolors Masferrer i Bosch 33*35
C021,Auditoris,Auditorios,Auditoriums,427917.296,4580980.321,Centre Civic Cotxeres de Sants-Auditori,932918701,C Sants 79*83
C021,Auditoris,Auditorios,Auditoriums,428519.393,4579086.338,La Bascula Espai Musical,934224300,C Foc 128*132
C021,Auditoris,Auditorios,Auditoriums,429029.235,4584543.669,Biblioteca Jaume Fuster-Auditori,933684564,Pl Lesseps 20*22
C021,Auditoris,Auditorios,Auditoriums,429198.918,4579491.155,Palau Sant Jordi-Sala Barcelona 92 - Sala Sant Jordi Club,934262089,Pg Olimpic 5*7
C021,Auditoris,Auditorios,Auditoriums,429436.61,4583990.519,Centre Artesa Tradicionarius,932184485,Trvs Sant Antoni 6*8
C021,Auditoris,Auditorios,Auditoriums,429615.943,4580435.078,Mercat de les Flors Centre de les Arts de Moviment-Sala Maria Aurelia Capmany,934261875,Lleida 0059
C021,Auditoris,Auditorios,Auditoriums,429630.935,4580450.608,Institut del Teatre-Auditori,932273900,Pl Margarida Xirgu 1
C021,Auditoris,Auditorios,Auditoriums,430428.142,4581912.386,Centre de Cultura Contemporania de Barcelona-Auditori,933064100,Montalegre 5
C021,Auditoris,Auditorios,Auditoriums,430428.142,4581912.386,Oficina d'Estudis i Recursos Culturals - Pati Manning-Auditori,934022565,C Montalegre 7
C021,Auditoris,Auditorios,Auditoriums,430513.948,4581829.723,Museu d'Art Contemporani de Barcelona-Auditori,934120810,Pl angels 1
C021,Auditoris,Auditorios,Auditoriums,430543.279,4583242.062,Conservatori Municipal de Musica de Barcelona-Auditori Eduard Toldra,934584302,C Bruc 110*112
